measure_date;station_name;unity;pollution_name;measure_value
2011-02-01;Grenoble les Frenes;nanog/m3;Cuivre;23.5
2011-03-01;Grenoble les Frenes;nanog/m3;Cuivre;13.7
2011-04-01;Grenoble les Frenes;nanog/m3;Cuivre;11.7
2011-05-01;Grenoble les Frenes;nanog/m3;Cuivre;9.5
2011-06-01;Grenoble les Frenes;nanog/m3;Cuivre;11
2011-07-01;Grenoble les Frenes;nanog/m3;Cuivre;7.5
2011-08-01;Grenoble les Frenes;nanog/m3;Cuivre;8.5
2011-09-01;Grenoble les Frenes;nanog/m3;Cuivre;11.4
2011-10-01;Grenoble les Frenes;nanog/m3;Cuivre;17
2011-11-01;Grenoble les Frenes;nanog/m3;Cuivre;27
2011-12-01;Grenoble les Frenes;nanog/m3;Cuivre;17.9
2012-01-01;Grenoble les Frenes;nanog/m3;Cuivre;14.7
2012-02-01;Grenoble les Frenes;nanog/m3;Cuivre;12.6
2012-03-01;Grenoble les Frenes;nanog/m3;Cuivre;14.3
2012-04-01;Grenoble les Frenes;nanog/m3;Cuivre;6.3
2012-05-01;Grenoble les Frenes;nanog/m3;Cuivre;7
2012-06-01;Grenoble les Frenes;nanog/m3;Cuivre;13
2012-07-01;Grenoble les Frenes;nanog/m3;Cuivre;10.2
2012-08-01;Grenoble les Frenes;nanog/m3;Cuivre;10
2012-09-01;Grenoble les Frenes;nanog/m3;Cuivre;13.6
2012-10-01;Grenoble les Frenes;nanog/m3;Cuivre;20.3
2012-11-01;Grenoble les Frenes;nanog/m3;Cuivre;23.1
2012-12-01;Grenoble les Frenes;nanog/m3;Cuivre;15.4
2013-01-01;Grenoble les Frenes;nanog/m3;Cuivre;14.7
2013-02-01;Grenoble les Frenes;nanog/m3;Cuivre;11.9
2013-03-01;Grenoble les Frenes;nanog/m3;Cuivre;12
2013-04-01;Grenoble les Frenes;nanog/m3;Cuivre;19.6
2013-05-01;Grenoble les Frenes;nanog/m3;Cuivre;7
2013-06-01;Grenoble les Frenes;nanog/m3;Cuivre;9.7
2013-07-01;Grenoble les Frenes;nanog/m3;Cuivre;7.8
2013-08-01;Grenoble les Frenes;nanog/m3;Cuivre;7.6
2013-09-01;Grenoble les Frenes;nanog/m3;Cuivre;13.6
2013-10-01;Grenoble les Frenes;nanog/m3;Cuivre;11.4
2013-11-01;Grenoble les Frenes;nanog/m3;Cuivre;13
2013-12-01;Grenoble les Frenes;nanog/m3;Cuivre;26.3
2014-01-01;Grenoble les Frenes;nanog/m3;Cuivre;16.43
2014-02-01;Grenoble les Frenes;nanog/m3;Cuivre;11.86
2014-03-01;Grenoble les Frenes;nanog/m3;Cuivre;17.48
2014-04-01;Grenoble les Frenes;nanog/m3;Cuivre;10.41
2014-05-01;Grenoble les Frenes;nanog/m3;Cuivre;6.94
2014-06-01;Grenoble les Frenes;nanog/m3;Cuivre;10.07
2014-07-01;Grenoble les Frenes;nanog/m3;Cuivre;6.71
2014-08-01;Grenoble les Frenes;nanog/m3;Cuivre;8.52
2014-09-01;Grenoble les Frenes;nanog/m3;Cuivre;12.23
2014-10-01;Grenoble les Frenes;nanog/m3;Cuivre;13.69
2014-11-01;Grenoble les Frenes;nanog/m3;Cuivre;14.61
2014-12-01;Grenoble les Frenes;nanog/m3;Cuivre;18.58
2015-01-01;Grenoble les Frenes;nanog/m3;Cuivre;16.63
2015-02-01;Grenoble les Frenes;nanog/m3;Cuivre;14.52
2015-03-01;Grenoble les Frenes;nanog/m3;Cuivre;12.57
2015-04-01;Grenoble les Frenes;nanog/m3;Cuivre;8.09
2015-05-01;Grenoble les Frenes;nanog/m3;Cuivre;7.31
2015-06-01;Grenoble les Frenes;nanog/m3;Cuivre;9.09
2015-07-01;Grenoble les Frenes;nanog/m3;Cuivre;9.93
2015-08-01;Grenoble les Frenes;nanog/m3;Cuivre;8.1
2015-09-01;Grenoble les Frenes;nanog/m3;Cuivre;10.73
2015-10-01;Grenoble les Frenes;nanog/m3;Cuivre;12.57
2015-11-01;Grenoble les Frenes;nanog/m3;Cuivre;24.91
2015-12-01;Grenoble les Frenes;nanog/m3;Cuivre;32.01
2004-01-01;Grenoble les Frenes;nanog/m3;Dibenzo(a,h)anthracène;-1
2004-02-01;Grenoble les Frenes;nanog/m3;Dibenzo(a,h)anthracène;-1
2004-03-01;Grenoble les Frenes;nanog/m3;Dibenzo(a,h)anthracène;-1
2004-04-01;Grenoble les Frenes;nanog/m3;Dibenzo(a,h)anthracène;-1
2004-05-01;Grenoble les Frenes;nanog/m3;Dibenzo(a,h)anthracène;-1
2004-06-01;Grenoble les Frenes;nanog/m3;Dibenzo(a,h)anthracène;-1
2004-07-01;Grenoble les Frenes;nanog/m3;Dibenzo(a,h)anthracène;-1
2004-08-01;Grenoble les Frenes;nanog/m3;Dibenzo(a,h)anthracène;-1
2004-09-01;Grenoble les Frenes;nanog/m3;Dibenzo(a,h)anthracène;-1
2004-10-01;Grenoble les Frenes;nanog/m3;Dibenzo(a,h)anthracène;-1
2004-11-01;Grenoble les Frenes;nanog/m3;Dibenzo(a,h)anthracène;-1
2004-12-01;Grenoble les Frenes;nanog/m3;Dibenzo(a,h)anthracène;-1
2005-01-01;Grenoble les Frenes;nanog/m3;Dibenzo(a,h)anthracène;-1
2005-02-01;Grenoble les Frenes;nanog/m3;Dibenzo(a,h)anthracène;-1
2005-03-01;Grenoble les Frenes;nanog/m3;Dibenzo(a,h)anthracène;-1
2005-04-01;Grenoble les Frenes;nanog/m3;Dibenzo(a,h)anthracène;-1
2005-05-01;Grenoble les Frenes;nanog/m3;Dibenzo(a,h)anthracène;-1
2005-06-01;Grenoble les Frenes;nanog/m3;Dibenzo(a,h)anthracène;-1
2005-07-01;Grenoble les Frenes;nanog/m3;Dibenzo(a,h)anthracène;-1
2005-08-01;Grenoble les Frenes;nanog/m3;Dibenzo(a,h)anthracène;-1
2005-09-01;Grenoble les Frenes;nanog/m3;Dibenzo(a,h)anthracène;-1
2005-10-01;Grenoble les Frenes;nanog/m3;Dibenzo(a,h)anthracène;-1
2005-11-01;Grenoble les Frenes;nanog/m3;Dibenzo(a,h)anthracène;-1
2005-12-01;Grenoble les Frenes;nanog/m3;Dibenzo(a,h)anthracène;-1
2006-01-01;Grenoble les Frenes;nanog/m3;Dibenzo(a,h)anthracène;-1
2006-02-01;Grenoble les Frenes;nanog/m3;Dibenzo(a,h)anthracène;-1
2006-03-01;Grenoble les Frenes;nanog/m3;Dibenzo(a,h)anthracène;-1
2006-04-01;Grenoble les Frenes;nanog/m3;Dibenzo(a,h)anthracène;-1
2006-05-01;Grenoble les Frenes;nanog/m3;Dibenzo(a,h)anthracène;-1
2006-06-01;Grenoble les Frenes;nanog/m3;Dibenzo(a,h)anthracène;-1
2006-07-01;Grenoble les Frenes;nanog/m3;Dibenzo(a,h)anthracène;-1
2006-08-01;Grenoble les Frenes;nanog/m3;Dibenzo(a,h)anthracène;-1
2006-09-01;Grenoble les Frenes;nanog/m3;Dibenzo(a,h)anthracène;-1
2006-10-01;Grenoble les Frenes;nanog/m3;Dibenzo(a,h)anthracène;-1
2006-11-01;Grenoble les Frenes;nanog/m3;Dibenzo(a,h)anthracène;-1
2006-12-01;Grenoble les Frenes;nanog/m3;Dibenzo(a,h)anthracène;-1
2007-01-01;Grenoble les Frenes;nanog/m3;Dibenzo(a,h)anthracène;0.09
2007-02-01;Grenoble les Frenes;nanog/m3;Dibenzo(a,h)anthracène;0.08
2007-03-01;Grenoble les Frenes;nanog/m3;Dibenzo(a,h)anthracène;0.03
2007-04-01;Grenoble les Frenes;nanog/m3;Dibenzo(a,h)anthracène;-1
2007-05-01;Grenoble les Frenes;nanog/m3;Dibenzo(a,h)anthracène;0.01
2007-06-01;Grenoble les Frenes;nanog/m3;Dibenzo(a,h)anthracène;0.01
2007-07-01;Grenoble les Frenes;nanog/m3;Dibenzo(a,h)anthracène;0.02
2007-08-01;Grenoble les Frenes;nanog/m3;Dibenzo(a,h)anthracène;0.02
2007-09-01;Grenoble les Frenes;nanog/m3;Dibenzo(a,h)anthracène;0.02
2007-10-01;Grenoble les Frenes;nanog/m3;Dibenzo(a,h)anthracène;0.08
2007-11-01;Grenoble les Frenes;nanog/m3;Dibenzo(a,h)anthracène;0.18
2007-12-01;Grenoble les Frenes;nanog/m3;Dibenzo(a,h)anthracène;0.13
2008-01-01;Grenoble les Frenes;nanog/m3;Dibenzo(a,h)anthracène;0.12
2008-02-01;Grenoble les Frenes;nanog/m3;Dibenzo(a,h)anthracène;0.09
2008-03-01;Grenoble les Frenes;nanog/m3;Dibenzo(a,h)anthracène;0.03
2008-04-01;Grenoble les Frenes;nanog/m3;Dibenzo(a,h)anthracène;0.02
2008-05-01;Grenoble les Frenes;nanog/m3;Dibenzo(a,h)anthracène;0.01
2008-06-01;Grenoble les Frenes;nanog/m3;Dibenzo(a,h)anthracène;0.01
2008-07-01;Grenoble les Frenes;nanog/m3;Dibenzo(a,h)anthracène;0.01
2008-08-01;Grenoble les Frenes;nanog/m3;Dibenzo(a,h)anthracène;0.01
2008-09-01;Grenoble les Frenes;nanog/m3;Dibenzo(a,h)anthracène;0.02
2008-10-01;Grenoble les Frenes;nanog/m3;Dibenzo(a,h)anthracène;0.04
