id,coord_x,coord_y,join_id,join_@id,join_destinatio,join_highway,join_int_ref,join_lanes,join_maxspeed,join_name,join_oneway,join_ref,join_smoothness,join_surface,join_toll,join_source_max,join_history,join_destinat_1,join_turn_lanes,join_destinat_2,join_bridge,join_layer,join_source,join_tunnel,join_placement,join_maxspeed_l,distance
9879,1916192.8,4222835,way/4247773,way/4247773,,motorway,,2,110,L'Alpine,yes,A 41s,good,asphalt,no,,,,,,,,,,,,3183.26258809689
9880,1916044,4223366,way/4247773,way/4247773,,motorway,,2,110,L'Alpine,yes,A 41s,good,asphalt,no,,,,,,,,,,,,2695.33734312799
9881,1913199.5,4224778,way/23766487,way/23766487,,motorway,"E 711;E 713",2,90,,yes,A 480,,,no,,,,,,,,,,,,850.532536324524
9882,1913068,4221991.5,way/294019260,way/294019260,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,"Grenoble-Centre;Villard de Lans;Lyon",,,,,,,,,709.11203641833
9883,1913220.4,4222387,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,864.811518024545
9884,1915168.1,4222435,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,2812.81675234284
9885,1913223.8,4223618,way/23766408,way/23766408,,motorway,"E 711;E 713",2,90,,yes,A 480,,,no,,,,,,,,,,,,868.149832338875
9886,1914673.8,4223081,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,2319.59263328097
9887,1914731.9,4221583,way/294019260,way/294019260,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,"Grenoble-Centre;Villard de Lans;Lyon",,,,,,,,,2372.47551069276
9888,1915666.2,4223060.5,way/4247773,way/4247773,,motorway,,2,110,L'Alpine,yes,A 41s,good,asphalt,no,,,,,,,,,,,,3100.27071174024
9889,1915138.4,4224664.5,way/4247773,way/4247773,,motorway,,2,110,L'Alpine,yes,A 41s,good,asphalt,no,,,,,,,,,,,,2059.96772640475
9890,1914093.4,4222889.5,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,1738.71914752103
9891,1913615.9,4224800,way/23766487,way/23766487,,motorway,"E 711;E 713",2,90,,yes,A 480,,,no,,,,,,,,,,,,1266.83422832812
9892,1912833.6,4221849.5,way/294019260,way/294019260,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,"Grenoble-Centre;Villard de Lans;Lyon",,,,,,,,,474.526230305857
9893,1914171.8,4221981,way/294019260,way/294019260,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,"Grenoble-Centre;Villard de Lans;Lyon",,,,,,,,,1812.89733537819
9894,1915739.2,4222792,way/4247773,way/4247773,,motorway,,2,110,L'Alpine,yes,A 41s,good,asphalt,no,,,,,,,,,,,,3331.31531845
9895,1915098.1,4221321.5,way/23747454,way/23747454,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,"Lyon;Valence",,,,,,,,,2737.02660743489
9896,1915506.9,4222934,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,3152.32154806794
9897,1916152.1,4223248,way/4247773,way/4247773,,motorway,,2,110,L'Alpine,yes,A 41s,good,asphalt,no,,,,,,,,,,,,2785.207420074
9898,1913373.2,4223171,way/23766402,way/23766402,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,1018.51586092981
9899,1914756,4222469,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,2400.8564726984
9900,1912844.8,4221960,way/294019260,way/294019260,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,"Grenoble-Centre;Villard de Lans;Lyon",,,,,,,,,485.870965745681
9901,1915312,4222684.5,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,2956.82529959349
9902,1912902.2,4225117.5,way/23766487,way/23766487,,motorway,"E 711;E 713",2,90,,yes,A 480,,,no,,,,,,,,,,,,559.615182599547
9903,1912736.5,4221709,way/294019260,way/294019260,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,"Grenoble-Centre;Villard de Lans;Lyon",,,,,,,,,377.242271263994
9904,1915192.6,4224614.5,way/4247773,way/4247773,,motorway,,2,110,L'Alpine,yes,A 41s,good,asphalt,no,,,,,,,,,,,,2051.15228916292
9905,1912491,4222393,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,135.477037549348
9906,1915571.2,4224342,way/4247773,way/4247773,,motorway,,2,110,L'Alpine,yes,A 41s,good,asphalt,no,,,,,,,,,,,,2000.28460902392
9907,1914631.5,4225362,way/4247773,way/4247773,,motorway,,2,110,L'Alpine,yes,A 41s,good,asphalt,no,,,,,,,,,,,,2185.24112787903
9908,1915586.4,4222926.5,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,3231.80338056812
9909,1914014.2,4221639.5,way/294019260,way/294019260,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,"Grenoble-Centre;Villard de Lans;Lyon",,,,,,,,,1654.85013634268
9910,1913700.5,4225144,way/23766487,way/23766487,,motorway,"E 711;E 713",2,90,,yes,A 480,,,no,,,,,,,,,,,,1358.09374254034
9911,1915493,4224615.5,way/4247773,way/4247773,,motorway,,2,110,L'Alpine,yes,A 41s,good,asphalt,no,,,,,,,,,,,,1836.10214960268
9912,1912713.1,4224929.5,way/23766487,way/23766487,,motorway,"E 711;E 713",2,90,,yes,A 480,,,no,,,,,,,,,,,,363.782390338418
9913,1914170,4221848,way/294019260,way/294019260,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,"Grenoble-Centre;Villard de Lans;Lyon",,,,,,,,,1810.92311889999
9914,1915043.4,4222523,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,2688.15499871195
9915,1914471.4,4221627,way/294019260,way/294019260,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,"Grenoble-Centre;Villard de Lans;Lyon",,,,,,,,,2112.03337022165
9916,1912566,4222076,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,207.72878573336
9917,1912639.9,4221724.5,way/294019260,way/294019260,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,"Grenoble-Centre;Villard de Lans;Lyon",,,,,,,,,280.662657744289
9918,1914233.4,4221969,way/294019260,way/294019260,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,"Grenoble-Centre;Villard de Lans;Lyon",,,,,,,,,1874.4815636101
9919,1915127.5,4222602,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,2772.12863186911
9920,1914694.9,4221531.5,way/294019260,way/294019260,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,"Grenoble-Centre;Villard de Lans;Lyon",,,,,,,,,2335.40808207419
9921,1914876.8,4220735,way/23747454,way/23747454,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,"Lyon;Valence",,,,,,,,,2567.19330140653
9922,1913928,4224606,way/23766487,way/23766487,,motorway,"E 711;E 713",2,90,,yes,A 480,,,no,,,,,,,,,,,,1580.02699765985
9923,1916213.4,4222831,way/4247773,way/4247773,,motorway,,2,110,L'Alpine,yes,A 41s,good,asphalt,no,,,,,,,,,,,,3183.80005269622
9924,1914291,4223325.5,way/23766402,way/23766402,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,1934.11015467606
9925,1912537.8,4222383,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,182.200716894221
9926,1914802.5,4222280,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,2446.00525487668
9927,1914974,4225479,way/4247773,way/4247773,,motorway,,2,110,L'Alpine,yes,A 41s,good,asphalt,no,,,,,,,,,,,,1823.76643206238
9928,1912741.8,4222113,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,383.860650130435
9929,1914158.6,4222189.5,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,1801.30252422443
9930,1914115.6,4221470,way/23747454,way/23747454,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,"Lyon;Valence",,,,,,,,,1755.78372272151
9931,1915698.9,4222501,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,3343.69498935708
9932,1914227.5,4221970,way/294019260,way/294019260,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,"Grenoble-Centre;Villard de Lans;Lyon",,,,,,,,,1868.58287858194
9933,1914900.2,4222192.5,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,2542.89885705959
9934,1915052.9,4222477.5,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,2697.74005999745
9935,1915318.4,4221436.5,way/23747454,way/23747454,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,"Lyon;Valence",,,,,,,,,2958.2667020915
9936,1912494.5,4224001.5,way/23766408,way/23766408,,motorway,"E 711;E 713",2,90,,yes,A 480,,,no,,,,,,,,,,,,144.495674410639
9937,1914772.2,4225542.5,way/4247773,way/4247773,,motorway,,2,110,L'Alpine,yes,A 41s,good,asphalt,no,,,,,,,,,,,,2004.19015336398
9938,1915132.9,4224994,way/4247773,way/4247773,,motorway,,2,110,L'Alpine,yes,A 41s,good,asphalt,no,,,,,,,,,,,,1872.83033403324
9939,1914031,4222194,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,1673.74914875592
9940,1914990.8,4220612.5,way/176330628,way/176330628,,motorway,,2,90,,yes,A 480,,asphalt,no,,,"Grenoble-Centre;Lyon;Valence",,,,,,,,,2702.88074820341
9941,1915546.4,4223230.5,way/4247773,way/4247773,,motorway,,2,110,L'Alpine,yes,A 41s,good,asphalt,no,,,,,,,,,,,,2986.57098696174
9942,1914912.6,4222535.5,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,2557.33185432386
9943,1913060.8,4225036,way/23766487,way/23766487,,motorway,"E 711;E 713",2,90,,yes,A 480,,,no,,,,,,,,,,,,713.690103631072
9944,1912544.5,4221823,way/294019260,way/294019260,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,"Grenoble-Centre;Villard de Lans;Lyon",,,,,,,,,185.391765720528
9945,1915509.8,4222947,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,3155.25263587869
9946,1914402,4221904,way/294019260,way/294019260,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,"Grenoble-Centre;Villard de Lans;Lyon",,,,,,,,,2042.99627481649
9947,1914138.6,4221789.5,way/294019260,way/294019260,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,"Grenoble-Centre;Villard de Lans;Lyon",,,,,,,,,1779.44651610749
9948,1915381,4224635,way/4247773,way/4247773,,motorway,,2,110,L'Alpine,yes,A 41s,good,asphalt,no,,,,,,,,,,,,1899.5481184958
9949,1913177.6,4224378,way/257461455,way/257461455,,motorway,"E 711;E 713",3,90,,yes,A 480,,,no,,,,,,,,,,,,829.808753425256
9950,1914367.8,4222279,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,2011.31435911153
9951,1911959,4226293.5,way/23588165,way/23588165,,motorway,"E 711;E 713",2,90,,yes,A 480,,,no,,,,,,,,,,,,415.352168504639
9952,1912970.4,4225773,way/23588165,way/23588165,,motorway,"E 711;E 713",2,90,,yes,A 480,,,no,,,,,,,,,,,,808.688863285011
9953,1912502.8,4222544,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,147.520173366133
9954,1913620.2,4221569.5,way/294019260,way/294019260,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,"Grenoble-Centre;Villard de Lans;Lyon",,,,,,,,,1260.75878067203
9955,1913007.6,4225246,way/23766487,way/23766487,,motorway,"E 711;E 713",2,90,,yes,A 480,,,no,,,,,,,,,,,,678.189791641562
9956,1912835.1,4221828,way/294019260,way/294019260,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,"Grenoble-Centre;Villard de Lans;Lyon",,,,,,,,,475.998065955182
9957,1913164.5,4224678.5,way/23766487,way/23766487,,motorway,"E 711;E 713",2,90,,yes,A 480,,,no,,,,,,,,,,,,816.068829547614
9958,1913404.5,4224699.5,way/23766487,way/23766487,,motorway,"E 711;E 713",2,90,,yes,A 480,,,no,,,,,,,,,,,,1055.92624109987
9959,1914382.5,4223376.5,way/23766402,way/23766402,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,2025.46583852358
9960,1913190.4,4224803,way/23766487,way/23766487,,motorway,"E 711;E 713",2,90,,yes,A 480,,,no,,,,,,,,,,,,841.325269069409
9961,1915006.5,4225385,way/4247773,way/4247773,,motorway,,2,110,L'Alpine,yes,A 41s,good,asphalt,no,,,,,,,,,,,,1820.63317247571
9962,1915075.6,4222834.5,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,2720.78477713557
9963,1915065.1,4224627,way/4247773,way/4247773,,motorway,,2,110,L'Alpine,yes,A 41s,good,asphalt,no,,,,,,,,,,,,2140.47666231492
9964,1913082.9,4223520,way/23766402,way/23766402,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,726.476456599909
9965,1914080.4,4223481,way/23766402,way/23766402,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,1723.65155413413
9966,1914009.2,4222418.5,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,1653.82559355472
9967,1913179.6,4221879.5,way/294019260,way/294019260,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,"Grenoble-Centre;Villard de Lans;Lyon",,,,,,,,,820.565230759541
9968,1913143.5,4223575.5,way/23766408,way/23766408,,motorway,"E 711;E 713",2,90,,yes,A 480,,,no,,,,,,,,,,,,787.505252396602
9969,1914636.8,4222087.5,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,2278.54718045831
9970,1914681.9,4222138.5,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,2324.11290556364
9971,1912187.2,4226284,way/23588165,way/23588165,,motorway,"E 711;E 713",2,90,,yes,A 480,,,no,,,,,,,,,,,,563.555275967741
9972,1913215.2,4225584,way/23588165,way/23588165,,motorway,"E 711;E 713",2,90,,yes,A 480,,,no,,,,,,,,,,,,959.666984394439
9973,1915931.4,4223822,way/4247773,way/4247773,,motorway,,2,110,L'Alpine,yes,A 41s,good,asphalt,no,,,,,,,,,,,,2294.03552822096
9974,1915241.8,4222913,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,2887.17207430796
9975,1913749.8,4221506.5,way/294019260,way/294019260,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,"Grenoble-Centre;Villard de Lans;Lyon",,,,,,,,,1390.27614515766
9976,1914261.2,4224310,way/257461455,way/257461455,,motorway,"E 711;E 713",3,90,,yes,A 480,,,no,,,,,,,,,,,,1913.19620019326
9977,1913372.4,4225374.5,way/23588165,way/23588165,,motorway,"E 711;E 713",2,90,,yes,A 480,,,no,,,,,,,,,,,,1059.45193415285
9978,1915127.4,4222603,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,2772.03087903599
9979,1915706,4222537,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,3350.72766256835
9980,1915337,4225149,way/4247773,way/4247773,,motorway,,2,110,L'Alpine,yes,A 41s,good,asphalt,no,,,,,,,,,,,,1618.01839029644
9981,1912926.8,4224791,way/23766487,way/23766487,,motorway,"E 711;E 713",2,90,,yes,A 480,,,no,,,,,,,,,,,,577.779227871783
9982,1913121.6,4223593,way/23766408,way/23766408,,motorway,"E 711;E 713",2,90,,yes,A 480,,,no,,,,,,,,,,,,765.748973077866
9983,1913118,4221912.5,way/294019260,way/294019260,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,"Grenoble-Centre;Villard de Lans;Lyon",,,,,,,,,759.008510636206
9984,1914261,4221993.5,way/294019260,way/294019260,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,"Grenoble-Centre;Villard de Lans;Lyon",,,,,,,,,1902.11363272487
9985,1914190.2,4222289,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,1833.81351517931
9986,1915968.2,4223543.5,way/4247773,way/4247773,,motorway,,2,110,L'Alpine,yes,A 41s,good,asphalt,no,,,,,,,,,,,,2545.71799678518
9987,1912673.1,4223139.5,way/23766402,way/23766402,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,318.845655212433
9988,1915189.8,4224982,way/4247773,way/4247773,,motorway,,2,110,L'Alpine,yes,A 41s,good,asphalt,no,,,,,,,,,,,,1831.02404011417
9989,1915213.2,4223083,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,2858.99604390519
9990,1915298.9,4225746.5,way/4247752,way/4247752,,motorway,,3,70,L'Alpine,yes,A 41s,good,asphalt,no,,,,,,,,,,,,1447.0869940464
9991,1915492.2,4222763.5,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,3137.21375271802
9992,1915359,4225228,way/4247773,way/4247773,,motorway,,2,110,L'Alpine,yes,A 41s,good,asphalt,no,,,,,,,,,,,,1559.90127949836
9993,1915625.4,4222570.5,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,3270.06516370252
9994,1913030.6,4225773,way/23588165,way/23588165,,motorway,"E 711;E 713",2,90,,yes,A 480,,,no,,,,,,,,,,,,862.208089589082
9995,1915601.6,4222663.5,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,3246.37423891675
9996,1914225.2,4221869.5,way/294019260,way/294019260,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,"Grenoble-Centre;Villard de Lans;Lyon",,,,,,,,,1866.15123460586
9997,1913330.6,4223611.5,way/23766408,way/23766408,,motorway,"E 711;E 713",2,90,,yes,A 480,,,no,,,,,,,,,,,,974.89315672928
9998,1914537.9,4221606.5,way/294019260,way/294019260,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,"Grenoble-Centre;Villard de Lans;Lyon",,,,,,,,,2178.50646001531
9999,1914482.2,4221711.5,way/294019260,way/294019260,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,"Grenoble-Centre;Villard de Lans;Lyon",,,,,,,,,2122.94404834622
10000,1913643.8,4225152,way/23766487,way/23766487,,motorway,"E 711;E 713",2,90,,yes,A 480,,,no,,,,,,,,,,,,1301.95644562914
10001,1913965.1,4223175,way/23766402,way/23766402,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,1610.32485688367
10002,1914555,4223977.5,way/23766408,way/23766408,,motorway,"E 711;E 713",2,90,,yes,A 480,,,no,,,,,,,,,,,,2202.80973091036
10003,1915710.6,4223586,way/4247773,way/4247773,,motorway,,2,110,L'Alpine,yes,A 41s,good,asphalt,no,,,,,,,,,,,,2595.12648210089
10004,1915433,4224617,way/4247773,way/4247773,,motorway,,2,110,L'Alpine,yes,A 41s,good,asphalt,no,,,,,,,,,,,,1875.95411099587
10005,1915282.5,4224696.5,way/4247773,way/4247773,,motorway,,2,110,L'Alpine,yes,A 41s,good,asphalt,no,,,,,,,,,,,,1929.48847622982
10006,1913993.6,4222385,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,1637.97476816364
10007,1913108.5,4222828.5,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,753.676052675487
10008,1914779.6,4225177,way/4247773,way/4247773,,motorway,,2,110,L'Alpine,yes,A 41s,good,asphalt,no,,,,,,,,,,,,2106.15769135766
10009,1914568.1,4224162.5,way/23766408,way/23766408,,motorway,"E 711;E 713",2,90,,yes,A 480,,,no,,,,,,,,,,,,2219.36112726996
10010,1912903.6,4222395.5,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,548.084182759232
10011,1912661.1,4223070,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,306.870504636455
10012,1915071.8,4222485.5,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,2716.62506820695
10013,1915472.9,4224272.5,way/4247773,way/4247773,,motorway,,2,110,L'Alpine,yes,A 41s,good,asphalt,no,,,,,,,,,,,,2114.24958462408
10014,1912479.5,4222316.5,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,123.403578607985
10015,1914156,4222806.5,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,1801.12043174781
10016,1914912,4222550,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,2556.70474263752
10017,1913891.2,4224628,way/23766487,way/23766487,,motorway,"E 711;E 713",2,90,,yes,A 480,,,no,,,,,,,,,,,,1543.08379302589
10018,1916045.4,4223222,way/4247773,way/4247773,,motorway,,2,110,L'Alpine,yes,A 41s,good,asphalt,no,,,,,,,,,,,,2834.49816495749
10019,1913226.1,4222414,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,870.713869134199
10020,1915794.4,4224492,way/4247773,way/4247773,,motorway,,2,110,L'Alpine,yes,A 41s,good,asphalt,no,,,,,,,,,,,,1751.31711014929
10021,1914451,4223925,way/23766408,way/23766408,,motorway,"E 711;E 713",2,90,,yes,A 480,,,no,,,,,,,,,,,,2095.87959320551
10022,1914096.8,4222857.5,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,1742.04259353065
10023,1915069.8,4221438,way/23747454,way/23747454,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,"Lyon;Valence",,,,,,,,,2709.68751386792
10024,1913708.5,4225187.5,way/23766487,way/23766487,,motorway,"E 711;E 713",2,90,,yes,A 480,,,no,,,,,,,,,,,,1368.86306332261
10025,1915298.9,4224727,way/4247773,way/4247773,,motorway,,2,110,L'Alpine,yes,A 41s,good,asphalt,no,,,,,,,,,,,,1897.05338866787
10026,1915201.8,4221511,way/294019260,way/294019260,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,"Grenoble-Centre;Villard de Lans;Lyon",,,,,,,,,2842.28079403457
10027,1914834.9,4224335.5,way/257461455,way/257461455,,motorway,"E 711;E 713",3,90,,yes,A 480,,,no,,,,,,,,,,,,2486.9713444435
10028,1914231.4,4222036,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,1872.69201658993
10029,1914873.2,4220558,way/176330628,way/176330628,,motorway,,2,90,,yes,A 480,,asphalt,no,,,"Grenoble-Centre;Lyon;Valence",,,,,,,,,2599.83710857091
10030,1913662,4225150.5,way/23766487,way/23766487,,motorway,"E 711;E 713",2,90,,yes,A 480,,,no,,,,,,,,,,,,1320.03807054844
10031,1913485.4,4225364.5,way/23588165,way/23588165,,motorway,"E 711;E 713",2,90,,yes,A 480,,,no,,,,,,,,,,,,1169.02216294671
10032,1912936.2,4223573,way/23766408,way/23766408,,motorway,"E 711;E 713",2,90,,yes,A 480,,,no,,,,,,,,,,,,580.191745362004
10033,1915425.1,4223317,way/4247773,way/4247773,,motorway,,2,110,L'Alpine,yes,A 41s,good,asphalt,no,,,,,,,,,,,,2958.79583146632
10034,1912642.5,4223546,way/23766402,way/23766402,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,286.286582902617
10035,1914814.5,4222232.5,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,2457.56922112019
10036,1914232.9,4222747.5,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,1877.87908326187
10037,1914526.2,4221613.5,way/294019260,way/294019260,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,"Grenoble-Centre;Villard de Lans;Lyon",,,,,,,,,2166.81563942277
10038,1914563.8,4222047.5,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,2205.1834875927
10039,1914969.2,4224474,way/4247773,way/4247773,,motorway,,2,110,L'Alpine,yes,A 41s,good,asphalt,no,,,,,,,,,,,,2311.98734248318
10040,1914012.8,4221366.5,way/23747454,way/23747454,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,"Lyon;Valence",,,,,,,,,1652.13402673803
10041,1912639.6,4223143.5,way/23766402,way/23766402,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,285.299942447014
10042,1915190.8,4223129,way/23766402,way/23766402,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,2836.48968854845
10043,1915497.9,4222770,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,3142.92928446464
